release_year,genres,Hours_played
2014,RPG,101.90100000000001
2014,Early Access,101.90100000000001
2014,Adventure,75.882
2014,Casual,75.882
2014,Indie,75.882
2014,RPG,75.882
2014,Simulation,75.882
2014,Strategy,75.882
2014,Early Access,75.882
2014,Adventure,584.522
2014,Casual,584.522
2014,Indie,584.522
2014,RPG,584.522
2014,Simulation,584.522
2014,Adventure,885.067
2014,Casual,885.067
2014,Indie,885.067
2014,RPG,885.067
2014,Strategy,885.067
2014,Adventure,733.007
2014,Casual,733.007
2014,Indie,733.007
2014,RPG,733.007
2014,Adventure,9.084
2014,Casual,9.084
2014,Indie,9.084
2014,Simulation,9.084
2014,Strategy,9.084
2014,Adventure,108.73199999999999
2014,Casual,108.73199999999999
2014,Indie,108.73199999999999
2014,Simulation,108.73199999999999
2014,Adventure,13505.426
2014,Casual,13505.426
2014,Indie,13505.426
2014,Adventure,1134.637
2014,Casual,1134.637
2014,RPG,1134.637
2014,Adventure,104.416
2014,Casual,104.416
2014,Racing,104.416
2014,Adventure,1998.489
2014,Casual,1998.489
2014,Adventure,35.116
2014,Early Access,35.116
2014,Indie,35.116
2014,RPG,35.116
2014,Adventure,333.266
2014,Free to Play,333.266
2014,Indie,333.266
2014,RPG,333.266
2014,Adventure,1717.538
2014,Free to Play,1717.538
2014,Indie,1717.538
2014,Adventure,947.506
2014,Free to Play,947.506
2014,Massively Multiplayer,947.506
2014,RPG,947.506
2014,Simulation,947.506
2014,Adventure,26413.358
2014,Free to Play,26413.358
2014,Massively Multiplayer,26413.358
2014,RPG,26413.358
2014,Strategy,26413.358
2014,Adventure,2951.826
2014,Free to Play,2951.826
2014,Massively Multiplayer,2951.826
2014,RPG,2951.826
2014,Adventure,845.464
2014,Indie,845.464
2014,Early Access,845.464
2014,Adventure,391.168
2014,Indie,391.168
2014,RPG,391.168
2014,Early Access,391.168
2014,Adventure,67.367
2014,Indie,67.367
2014,RPG,67.367
2014,Simulation,67.367
2014,Adventure,67505.719
2014,Indie,67505.719
2014,RPG,67505.719
2014,Strategy,67505.719
2014,Adventure,13741.45
2014,Indie,13741.45
2014,RPG,13741.45
2014,Adventure,28720.077
2014,Indie,28720.077
2014,Simulation,28720.077
2014,Adventure,60.949999999999996
2014,Indie,60.949999999999996
2014,Sports,60.949999999999996
2014,Adventure,264.852
2014,Indie,264.852
2014,Strategy,264.852
2014,Adventure,18749.912
2014,Indie,18749.912
2014,Adventure,12.701
2014,RPG,12.701
2014,Simulation,12.701
2014,Adventure,7564.012
2014,RPG,7564.012
2014,Strategy,7564.012
2014,Adventure,5764.003000000001
2014,RPG,5764.003000000001
2014,Adventure,22007.169
2014,Racing,22007.169
2014,Simulation,22007.169
2014,Adventure,377.93399999999997
2014,Strategy,377.93399999999997
2014,Adventure,45754.584
2014,Animation &amp; Modeling,188.445
2014,Design &amp; Illustration,188.445
2014,Education,188.445
2014,Software Training,188.445
2014,Utilities,188.445
2014,Web Publishing,188.445
2014,Animation &amp; Modeling,96.818
2014,Design &amp; Illustration,96.818
2014,Photo Editing,96.818
2014,Animation &amp; Modeling,621.1279999999999
2014,Design &amp; Illustration,621.1279999999999
2014,Utilities,621.1279999999999
2014,Animation &amp; Modeling,372.25
2014,Design &amp; Illustration,372.25
2014,Web Publishing,372.25
2014,Animation &amp; Modeling,46.601
2014,Audio Production,6502.749
2014,Software Training,6502.749
2014,Utilities,6502.749
2014,Video Production,6502.749
2014,Audio Production,0.583
2014,Utilities,0.583
2014,Video Production,0.583
2014,Audio Production,1074.25
2014,Utilities,1074.25
2014,Audio Production,13.465
2014,Casual,6894.174
2014,Free to Play,6894.174
2014,Indie,6894.174
2014,Early Access,6894.174
2014,Casual,2217.566
2014,Free to Play,2217.566
2014,Indie,2217.566
2014,Massively Multiplayer,2217.566
2014,RPG,2217.566
2014,Casual,2375.7239999999997
2014,Free to Play,2375.7239999999997
2014,Indie,2375.7239999999997
2014,Massively Multiplayer,2375.7239999999997
2014,Strategy,2375.7239999999997
2014,Casual,91.075
2014,Free to Play,91.075
2014,Indie,91.075
2014,RPG,91.075
2014,Strategy,91.075
2014,Casual,2.183
2014,Free to Play,2.183
2014,Indie,2.183
2014,RPG,2.183
2014,Casual,234.289
2014,Free to Play,234.289
2014,Indie,234.289
2014,Strategy,234.289
2014,Casual,3028.564
2014,Free to Play,3028.564
2014,Indie,3028.564
2014,Casual,251.031
2014,Indie,251.031
2014,Early Access,251.031
2014,Casual,7185.008
2014,Indie,7185.008
2014,RPG,7185.008
2014,Simulation,7185.008
2014,Casual,126.818
2014,Indie,126.818
2014,RPG,126.818
2014,Strategy,126.818
2014,Casual,804.89
2014,Indie,804.89
2014,RPG,804.89
2014,Casual,541.423
2014,Indie,541.423
2014,Racing,541.423
2014,Casual,1283.787
2014,Indie,1283.787
2014,Simulation,1283.787
2014,Strategy,1283.787
2014,Casual,70712.962
2014,Indie,70712.962
2014,Simulation,70712.962
2014,Casual,0.35100000000000003
2014,Indie,0.35100000000000003
2014,Sports,0.35100000000000003
2014,Strategy,0.35100000000000003
2014,Casual,6.215
2014,Indie,6.215
2014,Sports,6.215
2014,Casual,723.685
2014,Indie,723.685
2014,Strategy,723.685
2014,Early Access,723.685
2014,Casual,11503.171
2014,Indie,11503.171
2014,Strategy,11503.171
2014,Casual,9053.524
2014,Indie,9053.524
2014,Casual,1942.588
2014,RPG,1942.588
2014,Casual,1056.577
2014,Racing,1056.577
2014,Casual,108.05000000000001
2014,Simulation,108.05000000000001
2014,Sports,108.05000000000001
2014,Strategy,108.05000000000001
2014,Casual,62.383
2014,Simulation,62.383
2014,Sports,62.383
2014,Casual,1778.108
2014,Simulation,1778.108
2014,Strategy,1778.108
2014,Casual,27.381
2014,Simulation,27.381
2014,Casual,1395.719
2014,Strategy,1395.719
2014,Casual,791.61
2014,Design &amp; Illustration,930.8340000000001
2014,Photo Editing,930.8340000000001
2014,Design &amp; Illustration,986.776
2014,Utilities,986.776
2014,Design &amp; Illustration,14.401
2014,Early Access,34.503
2014,Education,0.417
2014,Software Training,0.417
2014,Utilities,0.417
2014,Video Production,0.417
2014,Education,186.692
2014,Software Training,186.692
2014,Free to Play,4909.281
2014,Indie,4909.281
2014,Massively Multiplayer,4909.281
2014,RPG,4909.281
2014,Free to Play,191.814
2014,Indie,191.814
2014,Massively Multiplayer,191.814
2014,Racing,191.814
2014,RPG,191.814
2014,Strategy,191.814
2014,Free to Play,10100.897
2014,Indie,10100.897
2014,Massively Multiplayer,10100.897
2014,Strategy,10100.897
2014,Free to Play,485.646
2014,Indie,485.646
2014,RPG,485.646
2014,Simulation,485.646
2014,Free to Play,105.685
2014,Indie,105.685
2014,RPG,105.685
2014,Free to Play,10354.261
2014,Indie,10354.261
2014,Simulation,10354.261
2014,Free to Play,982.653
2014,Indie,982.653
2014,Strategy,982.653
2014,Free to Play,155.63400000000001
2014,Indie,155.63400000000001
2014,Free to Play,10781.004
2014,Massively Multiplayer,10781.004
2014,RPG,10781.004
2014,Free to Play,2119.855
2014,RPG,2119.855
2014,Strategy,2119.855
2014,Free to Play,12.838
2014,RPG,12.838
2014,Free to Play,332.265
2014,Racing,332.265
2014,Simulation,332.265
2014,Sports,332.265
2014,Free to Play,7135.589
2014,Simulation,7135.589
2014,Strategy,7135.589
2014,Free to Play,4381.753
2014,Strategy,4381.753
2014,Indie,0.7
2014,Early Access,0.7
2014,Indie,474.001
2014,Massively Multiplayer,474.001
2014,RPG,474.001
2014,Early Access,474.001
2014,Indie,584.136
2014,Massively Multiplayer,584.136
2014,RPG,584.136
2014,Indie,51.766
2014,Massively Multiplayer,51.766
2014,Simulation,51.766
2014,Strategy,51.766
2014,Indie,500.35
2014,Massively Multiplayer,500.35
2014,Strategy,500.35
2014,Indie,0.4
2014,RPG,0.4
2014,Early Access,0.4
2014,Indie,11945.63
2014,RPG,11945.63
2014,Simulation,11945.63
2014,Strategy,11945.63
2014,Indie,40.384
2014,RPG,40.384
2014,Strategy,40.384
2014,Early Access,40.384
2014,Indie,67750.149
2014,RPG,67750.149
2014,Strategy,67750.149
2014,Indie,13721.01
2014,RPG,13721.01
2014,Indie,0.217
2014,Racing,0.217
2014,Sports,0.217
2014,Early Access,0.217
2014,Indie,23.333
2014,Racing,23.333
2014,Sports,23.333
2014,Indie,158.203
2014,Racing,158.203
2014,Indie,0.417
2014,Simulation,0.417
2014,Early Access,0.417
2014,Indie,154.51600000000002
2014,Simulation,154.51600000000002
2014,Sports,154.51600000000002
2014,Strategy,154.51600000000002
2014,Indie,22635.043999999998
2014,Simulation,22635.043999999998
2014,Sports,22635.043999999998
2014,Indie,422.92
2014,Simulation,422.92
2014,Strategy,422.92
2014,Early Access,422.92
2014,Indie,84454.6
2014,Simulation,84454.6
2014,Strategy,84454.6
2014,Indie,7051.479
2014,Simulation,7051.479
2014,Indie,29.183
2014,Sports,29.183
2014,Strategy,29.183
2014,Indie,1142.681
2014,Sports,1142.681
2014,Indie,27.917
2014,Strategy,27.917
2014,Early Access,27.917
2014,Indie,9987.192
2014,Strategy,9987.192
2014,Indie,10921.657
2014,Massively Multiplayer,6294.4169999999995
2014,RPG,6294.4169999999995
2014,Early Access,6294.4169999999995
2014,Massively Multiplayer,1.4
2014,RPG,1.4
2014,Strategy,1.4
2014,Massively Multiplayer,212337.786
2014,RPG,212337.786
2014,RPG,21357.365999999998
2014,Simulation,21357.365999999998
2014,Strategy,21357.365999999998
2014,RPG,33637.789
2014,Strategy,33637.789
2014,RPG,44632.208
2014,Racing,48.367000000000004
2014,Simulation,48.367000000000004
2014,Sports,48.367000000000004
2014,Strategy,48.367000000000004
2014,Racing,2620.551
2014,Simulation,2620.551
2014,Sports,2620.551
2014,Racing,13626.997
2014,Sports,13626.997
2014,Racing,7307.074
2014,Simulation,190.399
2014,Sports,190.399
2014,Strategy,190.399
2014,Simulation,10.15
2014,Sports,10.15
2014,Simulation,24993.876
2014,Strategy,24993.876
2014,Simulation,29435.795000000002
2014,Sports,6.017
2014,Strategy,6.017
2014,Sports,2287.853
2014,Strategy,131.484
2014,Early Access,131.484
2014,Strategy,103236.727
2014,Utilities,1570.2
2014,Video Production,1570.2
2014,Utilities,34250.441
2015,Action,620.82
2015,Adventure,620.82
2015,Casual,620.82
2015,Free to Play,620.82
2015,Indie,620.82
2015,Early Access,620.82
2015,Action,630.403
2015,Adventure,630.403
2015,Casual,630.403
2015,Free to Play,630.403
2015,Indie,630.403
2015,Massively Multiplayer,630.403
2015,RPG,630.403
2015,Early Access,630.403
2015,Action,288899.091
2015,Adventure,288899.091
2015,Casual,288899.091
2015,Free to Play,288899.091
2015,Massively Multiplayer,288899.091
2015,RPG,288899.091
2015,Action,1012.489
2015,Adventure,1012.489
2015,Casual,1012.489
2015,Free to Play,1012.489
2015,Racing,1012.489
2015,Action,58.716
2015,Adventure,58.716
2015,Casual,58.716
2015,Indie,58.716
2015,Early Access,58.716
2015,Action,207.02100000000002
2015,Adventure,207.02100000000002
2015,Casual,207.02100000000002
2015,Indie,207.02100000000002
2015,Massively Multiplayer,207.02100000000002
2015,RPG,207.02100000000002
2015,Simulation,207.02100000000002
2015,Strategy,207.02100000000002
2015,Action,3.584
2015,Adventure,3.584
2015,Casual,3.584
2015,Indie,3.584
2015,Massively Multiplayer,3.584
2015,Racing,3.584
2015,RPG,3.584
2015,Simulation,3.584
2015,Sports,3.584
2015,Strategy,3.584
2015,Action,100.519
2015,Adventure,100.519
2015,Casual,100.519
2015,Indie,100.519
2015,RPG,100.519
2015,Early Access,100.519
2015,Action,5.0
2015,Adventure,5.0
2015,Casual,5.0
2015,Indie,5.0
2015,RPG,5.0
2015,Simulation,5.0
2015,Strategy,5.0
2015,Early Access,5.0
2015,Action,224.701
2015,Adventure,224.701
2015,Casual,224.701
2015,Indie,224.701
2015,RPG,224.701
2015,Simulation,224.701
2015,Strategy,224.701
2015,Action,336.55
2015,Adventure,336.55
2015,Casual,336.55
2015,Indie,336.55
2015,RPG,336.55
2015,Simulation,336.55
2015,Action,1.783
2015,Adventure,1.783
2015,Casual,1.783
2015,Indie,1.783
2015,RPG,1.783
2015,Strategy,1.783
2015,Early Access,1.783
2015,Action,1529.361
2015,Adventure,1529.361
2015,Casual,1529.361
2015,Indie,1529.361
2015,RPG,1529.361
2015,Strategy,1529.361
2015,Action,1603.688
2015,Adventure,1603.688
2015,Casual,1603.688
2015,Indie,1603.688
2015,RPG,1603.688
2015,Action,586.217
2015,Adventure,586.217
2015,Casual,586.217
2015,Indie,586.217
2015,Racing,586.217
2015,RPG,586.217
2015,Simulation,586.217
2015,Sports,586.217
2015,Strategy,586.217
2015,Action,3.9989999999999997
2015,Adventure,3.9989999999999997
2015,Casual,3.9989999999999997
2015,Indie,3.9989999999999997
2015,Racing,3.9989999999999997
2015,RPG,3.9989999999999997
2015,Simulation,3.9989999999999997
2015,Strategy,3.9989999999999997
2015,Early Access,3.9989999999999997
2015,Action,156.348
2015,Adventure,156.348
2015,Casual,156.348
2015,Indie,156.348
2015,Racing,156.348
2015,Action,15.3
2015,Adventure,15.3
2015,Casual,15.3
2015,Indie,15.3
2015,Simulation,15.3
2015,Early Access,15.3
2015,Action,534.554
2015,Adventure,534.554
2015,Casual,534.554
2015,Indie,534.554
2015,Simulation,534.554
2015,Strategy,534.554
2015,Action,204.884
2015,Adventure,204.884
2015,Casual,204.884
2015,Indie,204.884
2015,Simulation,204.884
2015,Action,4.751
2015,Adventure,4.751
2015,Casual,4.751
2015,Indie,4.751
2015,Strategy,4.751
2015,Early Access,4.751
2015,Action,1105.715
2015,Adventure,1105.715
2015,Casual,1105.715
2015,Indie,1105.715
2015,Strategy,1105.715
2015,Action,36844.699
2015,Adventure,36844.699
2015,Casual,36844.699
2015,Indie,36844.699
2015,Action,2056.502
2015,Adventure,2056.502
2015,Casual,2056.502
2015,RPG,2056.502
2015,Action,26.249000000000002
2015,Adventure,26.249000000000002
2015,Casual,26.249000000000002
2015,Simulation,26.249000000000002
2015,Strategy,26.249000000000002
2015,Action,131.101
2015,Adventure,131.101
2015,Casual,131.101
2015,Action,4608.831
2015,Adventure,4608.831
2015,Free to Play,4608.831
2015,Indie,4608.831
2015,Massively Multiplayer,4608.831
2015,RPG,4608.831
2015,Action,1812.174
2015,Adventure,1812.174
2015,Free to Play,1812.174
2015,Indie,1812.174
2015,Action,161913.858
2015,Adventure,161913.858
2015,Free to Play,161913.858
2015,Massively Multiplayer,161913.858
2015,RPG,161913.858
2015,Action,4228.012
2015,Adventure,4228.012
2015,Free to Play,4228.012
2015,RPG,4228.012
2015,Simulation,4228.012
2015,Action,10977.444
2015,Adventure,10977.444
2015,Free to Play,10977.444
2015,Action,9043.203
2015,Adventure,9043.203
2015,Indie,9043.203
2015,Early Access,9043.203
2015,Action,0.017
2015,Adventure,0.017
2015,Indie,0.017
2015,Massively Multiplayer,0.017
2015,RPG,0.017
2015,Early Access,0.017
2015,Action,528.284
2015,Adventure,528.284
2015,Indie,528.284
2015,Massively Multiplayer,528.284
2015,RPG,528.284
2015,Simulation,528.284
2015,Early Access,528.284
2015,Action,755.287
2015,Adventure,755.287
2015,Indie,755.287
2015,Massively Multiplayer,755.287
2015,RPG,755.287
2015,Action,3719.598
2015,Adventure,3719.598
2015,Indie,3719.598
2015,Massively Multiplayer,3719.598
2015,Simulation,3719.598
2015,Early Access,3719.598
2015,Action,146.832
2015,Adventure,146.832
2015,Indie,146.832
2015,Massively Multiplayer,146.832
2015,Action,11687.922
2015,Adventure,11687.922
2015,Indie,11687.922
2015,RPG,11687.922
2015,Early Access,11687.922
2015,Action,1525.449
2015,Adventure,1525.449
2015,Indie,1525.449
2015,RPG,1525.449
2015,Simulation,1525.449
2015,Early Access,1525.449
2015,Action,11.817
2015,Adventure,11.817
2015,Indie,11.817
2015,RPG,11.817
2015,Simulation,11.817
2015,Strategy,11.817
2015,Early Access,11.817
2015,Action,1523.5
2015,Adventure,1523.5
2015,Indie,1523.5
2015,RPG,1523.5
2015,Simulation,1523.5
2015,Strategy,1523.5
2015,Action,62072.844
2015,Adventure,62072.844
2015,Indie,62072.844
2015,RPG,62072.844
2015,Simulation,62072.844
2015,Action,512.614
2015,Adventure,512.614
2015,Indie,512.614
2015,RPG,512.614
2015,Strategy,512.614
2015,Early Access,512.614
2015,Action,3016.312
2015,Adventure,3016.312
2015,Indie,3016.312
2015,RPG,3016.312
2015,Strategy,3016.312
2015,Action,33263.504
2015,Adventure,33263.504
2015,Indie,33263.504
2015,RPG,33263.504
2015,Action,0.7
2015,Adventure,0.7
2015,Indie,0.7
2015,Racing,0.7
2015,Simulation,0.7
2015,Sports,0.7
2015,Early Access,0.7
2015,Action,114.547
2015,Adventure,114.547
2015,Indie,114.547
2015,Racing,114.547
2015,Action,2897.975
2015,Adventure,2897.975
2015,Indie,2897.975
2015,Simulation,2897.975
2015,Early Access,2897.975
2015,Action,0.217
2015,Adventure,0.217
2015,Indie,0.217
2015,Simulation,0.217
2015,Strategy,0.217
2015,Early Access,0.217
2015,Action,30348.604
2015,Adventure,30348.604
2015,Indie,30348.604
2015,Simulation,30348.604
2015,Strategy,30348.604
2015,Action,3463.43
2015,Adventure,3463.43
2015,Indie,3463.43
2015,Simulation,3463.43
2015,Action,362.279
2015,Adventure,362.279
2015,Indie,362.279
2015,Strategy,362.279
2015,Early Access,362.279
2015,Action,5461.448
2015,Adventure,5461.448
2015,Indie,5461.448
2015,Strategy,5461.448
2015,Action,27644.987
2015,Adventure,27644.987
2015,Indie,27644.987
2015,Action,0.167
2015,Adventure,0.167
2015,Massively Multiplayer,0.167
2015,Simulation,0.167
2015,Action,83.367
2015,Adventure,83.367
2015,RPG,83.367
2015,Early Access,83.367
2015,Action,100.869
2015,Adventure,100.869
2015,RPG,100.869
2015,Simulation,100.869
2015,Strategy,100.869
2015,Action,170.617
2015,Adventure,170.617
2015,RPG,170.617
2015,Strategy,170.617
2015,Action,6066.809
2015,Adventure,6066.809
2015,RPG,6066.809
2015,Action,20174.275
2015,Adventure,20174.275
2015,Simulation,20174.275
2015,Early Access,20174.275
2015,Action,2873.1
2015,Adventure,2873.1
2015,Simulation,2873.1
2015,Action,28.631999999999998
2015,Adventure,28.631999999999998
2015,Sports,28.631999999999998
2015,Action,1540472.627
2015,Adventure,1540472.627
2015,Action,42.353
2015,Casual,42.353
2015,Free to Play,42.353
2015,Indie,42.353
2015,RPG,42.353
2015,Strategy,42.353
2015,Action,5479.588
2015,Casual,5479.588
2015,Free to Play,5479.588
2015,Indie,5479.588
2015,RPG,5479.588
2015,Action,22.322
2015,Casual,22.322
2015,Free to Play,22.322
2015,Indie,22.322
2015,Simulation,22.322
2015,Strategy,22.322
2015,Action,4337.331
2015,Casual,4337.331
2015,Free to Play,4337.331
2015,Indie,4337.331
2015,Simulation,4337.331
2015,Action,139.238
2015,Casual,139.238
2015,Free to Play,139.238
2015,Indie,139.238
2015,Strategy,139.238
2015,Action,48902.55
2015,Casual,48902.55
2015,Free to Play,48902.55
2015,Indie,48902.55
2015,Action,24827.257
2015,Casual,24827.257
2015,Free to Play,24827.257
2015,Massively Multiplayer,24827.257
2015,Sports,24827.257
2015,Action,289.221
2015,Casual,289.221
2015,Free to Play,289.221
2015,Massively Multiplayer,289.221
2015,Action,308.106
2015,Casual,308.106
2015,Free to Play,308.106
2015,RPG,308.106
2015,Simulation,308.106
2015,Strategy,308.106
2015,Action,88.68599999999999
2015,Casual,88.68599999999999
2015,Free to Play,88.68599999999999
2015,Strategy,88.68599999999999
2015,Action,14.015
2015,Casual,14.015
2015,Indie,14.015
2015,Early Access,14.015
2015,Action,20428.892
2015,Casual,20428.892
2015,Indie,20428.892
2015,Massively Multiplayer,20428.892
2015,Strategy,20428.892
2015,Early Access,20428.892
2015,Action,0.1
2015,Casual,0.1
2015,Indie,0.1
2015,RPG,0.1
2015,Early Access,0.1
2015,Action,231.419
2015,Casual,231.419
2015,Indie,231.419
2015,RPG,231.419
2015,Simulation,231.419
2015,Strategy,231.419
2015,Action,798.413
2015,Casual,798.413
2015,Indie,798.413
2015,RPG,798.413
2015,Strategy,798.413
2015,Action,37.516
2015,Casual,37.516
2015,Indie,37.516
2015,RPG,37.516
2015,Action,52.801
2015,Casual,52.801
2015,Indie,52.801
2015,Racing,52.801
2015,Simulation,52.801
2015,Sports,52.801
2015,Action,436.963
2015,Casual,436.963
2015,Indie,436.963
2015,Racing,436.963
2015,Simulation,436.963
2015,Action,185.418
2015,Casual,185.418
2015,Indie,185.418
2015,Racing,185.418
2015,Action,17.483
2015,Casual,17.483
2015,Indie,17.483
2015,Simulation,17.483
2015,Sports,17.483
2015,Early Access,17.483
2015,Action,0.534
2015,Casual,0.534
2015,Indie,0.534
2015,Simulation,0.534
2015,Strategy,0.534
2015,Early Access,0.534
2015,Action,404.284
2015,Casual,404.284
2015,Indie,404.284
2015,Simulation,404.284
2015,Strategy,404.284
2015,Action,653.389
2015,Casual,653.389
2015,Indie,653.389
2015,Simulation,653.389
2015,Action,723.9159999999999
2015,Casual,723.9159999999999
2015,Indie,723.9159999999999
2015,Sports,723.9159999999999
2015,Strategy,723.9159999999999
2015,Action,124.715
2015,Casual,124.715
2015,Indie,124.715
2015,Sports,124.715
2015,Action,1930.929
2015,Casual,1930.929
2015,Indie,1930.929
2015,Strategy,1930.929
2015,Action,10312.027
2015,Casual,10312.027
2015,Indie,10312.027
2015,Action,534.8
2015,Casual,534.8
2015,Simulation,534.8
2015,Sports,534.8
2015,Strategy,534.8
2015,Action,4.333
2015,Casual,4.333
2015,Simulation,4.333
2015,Action,7.967
2015,Casual,7.967
2015,Strategy,7.967
2015,Action,257.152
2015,Casual,257.152
2015,Action,16.733
2015,Early Access,16.733
2015,Action,3330.574
2015,Free to Play,3330.574
2015,Early Access,3330.574
2015,Action,310.016
2015,Free to Play,310.016
2015,Indie,310.016
2015,Early Access,310.016
2015,Action,2741.52
2015,Free to Play,2741.52
2015,Indie,2741.52
2015,Massively Multiplayer,2741.52
2015,RPG,2741.52
2015,Action,486.118
2015,Free to Play,486.118
2015,Indie,486.118
2015,Massively Multiplayer,486.118
2015,Sports,486.118
2015,Action,6861.559
2015,Free to Play,6861.559
2015,Indie,6861.559
2015,Massively Multiplayer,6861.559
2015,Action,68.06700000000001
2015,Free to Play,68.06700000000001
2015,Indie,68.06700000000001
2015,RPG,68.06700000000001
2015,Strategy,68.06700000000001
2015,Action,1685.367
2015,Free to Play,1685.367
2015,Indie,1685.367
2015,RPG,1685.367
2015,Action,25.118000000000002
2015,Free to Play,25.118000000000002
2015,Indie,25.118000000000002
2015,Strategy,25.118000000000002
2015,Early Access,25.118000000000002
2015,Action,14320.934
2015,Free to Play,14320.934
2015,Indie,14320.934
2015,Action,5603.893
2015,Free to Play,5603.893
2015,Massively Multiplayer,5603.893
2015,RPG,5603.893
2015,Early Access,5603.893
2015,Action,2085.312
2015,Free to Play,2085.312
2015,Massively Multiplayer,2085.312
2015,RPG,2085.312
2015,Simulation,2085.312
2015,Strategy,2085.312
2015,Action,130.04
2015,Free to Play,130.04
2015,Massively Multiplayer,130.04
2015,RPG,130.04
2015,Strategy,130.04
2015,Early Access,130.04
2015,Action,7879.542
2015,Free to Play,7879.542
2015,Massively Multiplayer,7879.542
2015,RPG,7879.542
2015,Action,316.519
2015,Free to Play,316.519
2015,Massively Multiplayer,316.519
2015,Racing,316.519
2015,Early Access,316.519
2015,Action,14831.492
2015,Free to Play,14831.492
2015,Massively Multiplayer,14831.492
2015,Simulation,14831.492
2015,Strategy,14831.492
2015,Action,30965.139
2015,Free to Play,30965.139
2015,Massively Multiplayer,30965.139
2015,Strategy,30965.139
2015,Action,63.716
2015,Free to Play,63.716
2015,Massively Multiplayer,63.716
2015,Action,7847.289
2015,Free to Play,7847.289
2015,RPG,7847.289
2015,Strategy,7847.289
2015,Action,189.268
2015,Free to Play,189.268
2015,RPG,189.268
2015,Action,1311.002
2015,Free to Play,1311.002
2015,Simulation,1311.002
2015,Strategy,1311.002
2015,Action,490604.278
2015,Free to Play,490604.278
2015,Action,7449.992
2015,Indie,7449.992
2015,Early Access,7449.992
2015,Action,2739.334
2015,Indie,2739.334
2015,Massively Multiplayer,2739.334
2015,Racing,2739.334
2015,Simulation,2739.334
2015,Sports,2739.334
2015,Action,113.621
2015,Indie,113.621
2015,Massively Multiplayer,113.621
2015,Action,700.581
2015,Indie,700.581
2015,RPG,700.581
2015,Early Access,700.581
2015,Action,33.016000000000005
2015,Indie,33.016000000000005
2015,RPG,33.016000000000005
2015,Simulation,33.016000000000005
2015,Early Access,33.016000000000005
2015,Action,528.313
2015,Indie,528.313
2015,RPG,528.313
2015,Simulation,528.313
2015,Strategy,528.313
2015,Action,29346.248
2015,Indie,29346.248
2015,RPG,29346.248
2015,Simulation,29346.248
2015,Action,138.601
2015,Indie,138.601
2015,RPG,138.601
2015,Sports,138.601
2015,Action,27.85
2015,Indie,27.85
2015,RPG,27.85
2015,Strategy,27.85
2015,Early Access,27.85
2015,Action,1806.767
2015,Indie,1806.767
2015,RPG,1806.767
2015,Strategy,1806.767
2015,Action,52263.578
2015,Indie,52263.578
2015,RPG,52263.578
2015,Action,457.967
2015,Indie,457.967
2015,Racing,457.967
2015,Simulation,457.967
2015,Sports,457.967
2015,Early Access,457.967
2015,Action,1249.794
2015,Indie,1249.794
2015,Racing,1249.794
2015,Simulation,1249.794
2015,Sports,1249.794
2015,Action,54.817
2015,Indie,54.817
2015,Racing,54.817
2015,Simulation,54.817
2015,Action,591507.748
2015,Indie,591507.748
2015,Racing,591507.748
2015,Sports,591507.748
2015,Action,730.21
2015,Indie,730.21
2015,Racing,730.21
2015,Action,194.648
2015,Indie,194.648
2015,Simulation,194.648
2015,Early Access,194.648
2015,Action,4911.5599999999995
2015,Indie,4911.5599999999995
2015,Simulation,4911.5599999999995
2015,Strategy,4911.5599999999995
2015,Early Access,4911.5599999999995
2015,Action,170.637
2015,Indie,170.637
2015,Simulation,170.637
2015,Strategy,170.637
2015,Action,9516.872
2015,Indie,9516.872
2015,Simulation,9516.872
2015,Action,1.417
2015,Indie,1.417
2015,Sports,1.417
2015,Early Access,1.417
2015,Action,3525.979
2015,Indie,3525.979
2015,Sports,3525.979
2015,Action,20051.805
2015,Indie,20051.805
2015,Strategy,20051.805
2015,Early Access,20051.805
2015,Action,51952.635
2015,Indie,51952.635
2015,Strategy,51952.635
2015,Action,87187.248
2015,Indie,87187.248
2015,Action,0.7170000000000001
2015,Massively Multiplayer,0.7170000000000001
2015,Early Access,0.7170000000000001
2015,Action,2.851
2015,Massively Multiplayer,2.851
2015,Racing,2.851
2015,RPG,2.851
2015,Simulation,2.851
2015,Early Access,2.851
2015,Action,4.317
2015,Massively Multiplayer,4.317
2015,Simulation,4.317
2015,Early Access,4.317
2015,Action,2.966
2015,Massively Multiplayer,2.966
2015,Strategy,2.966
2015,Early Access,2.966
2015,Action,0.283
2015,RPG,0.283
2015,Early Access,0.283
2015,Action,3321.428
2015,RPG,3321.428
2015,Simulation,3321.428
2015,Action,200829.821
2015,RPG,200829.821
2015,Action,109.782
2015,Racing,109.782
2015,Sports,109.782
2015,Action,39.551
2015,Racing,39.551
2015,Action,331.166
2015,Simulation,331.166
2015,Early Access,331.166
2015,Action,18.183
2015,Simulation,18.183
2015,Sports,18.183
2015,Action,9.683
2015,Simulation,9.683
2015,Strategy,9.683
2015,Action,62.733
2015,Strategy,62.733
2015,Early Access,62.733
2015,Action,2709.367
2015,Strategy,2709.367
2015,Action,289599.035
2015,Adventure,908.367
2015,Casual,908.367
2015,Early Access,908.367
2015,Adventure,549798.7
2015,Casual,549798.7
2015,Free to Play,549798.7
2015,Indie,549798.7
2015,RPG,549798.7
2015,Simulation,549798.7
2015,Strategy,549798.7
2015,Adventure,344.292
2015,Casual,344.292
