year,item_id,app_name,number_user_id_recom
2014,32470,STAR WARS™ Empire at War - Gold Pack,3
2014,32500,STAR WARS™: The Force Unleashed™ II,3
2014,32800,Lord of the Rings: War in the North,3
2014,33460,From Dust,3
2014,33900,Arma 2,3
2014,36620,,3
2014,40970,Stronghold Crusader HD,3
2014,41070,,3
2014,48720,Mount & Blade: With Fire & Sword,3
2014,55100,Homefront,3
2014,65300,Dustforce DX,3
2014,71230,Crazy Taxi,3
2014,71340,Sonic Generations Collection,3
2014,91700,E.Y.E: Divine Cybermancy,3
2014,92800,SpaceChem,3
2014,98800,Dungeons of Dredmor,3
2014,200170,Worms Revolution,3
2014,202750,Alan Wake's American Nightmare,3
2014,204530,Infested Planet,3
2014,205910,Tiny and Big: Grandpa's Leftovers,3
2014,207210,,3
2014,207350,Ys Origin,3
2014,211600,Thief™ Gold,3
2014,214420,Gear Up,3
2014,215080,WAKFU,3
2014,218740,Pid,3
2014,220260,Farming Simulator 2013 Titanium Edition,3
2014,221040,Resident Evil 6 / Biohazard 6,3
2014,221540,DG2: Defense Grid 2,3
2014,225420,Cities in Motion 2,3
2014,227160,Kinetic Void,3
2014,227220,Sang-Froid - Tales of Werewolves,3
2014,228400,Ace Combat Assault Horizon - Enhanced Edition,3
2014,231670,,3
2014,232890,Stronghold Crusader 2,3
2014,233290,Murdered: Soul Suspect,3
2014,233740,Organ Trail: Director's Cut,3
2014,234330,Marvel Puzzle Quest,3
2014,234390,Teleglitch: Die More Edition,3
2014,234530,,3
2014,234650,Shadowrun Returns,3
2014,236110,Dungeon Defenders II,3
2014,236150,Starpoint Gemini 2,3
2014,237740,Angry Video Game Nerd Adventures,3
2014,237850,Dreamfall Chapters,3
2014,237890,Agarest: Generations of War,3
2014,239200,Amnesia: A Machine for Pigs,3
2014,239800,Bleed,3
2014,241260,Sherlock Holmes: Crimes and Punishments,3
2014,242820,140,3
2014,244590,Epigenesis,3
2014,244630,NEOTOKYO,3
2014,244730,Divekick,3
2014,244930,SNOW,3
2014,245280,ENSLAVED™: Odyssey to the West™ Premium Edition,3
2014,245490,Trials Fusion™,3
2014,247080,Crypt of the NecroDancer,3
2014,247240,Volgarr the Viking,3
2014,248390,Craft The World,3
2014,248610,Door Kickers,3
2014,248800,Dysfunctional Systems: Learning to Manage Chaos,3
2014,249380,,3
2014,251610,,3
2014,254440,Pool Nation,3
2014,255420,Magic 2015 - Duels of the Planeswalkers,3
2014,255480,,3
2014,256350,,3
2014,257750,Bloody Trapland,3
2014,258180,Deus Ex: The Fall,3
2014,258520,The Vanishing of Ethan Carter,3
2014,259680,Tales of Maj'Eyal,3
2014,261700,Eryi's Action,3
2014,263060,Blockstorm,3
2014,264240,CONSORTIUM,3
2014,266110,Tower of Guns,3
2014,269210,Hero Siege,3
2014,270450,Robot Roller-Derby Disco Dodgeball,3
2014,274900,Murder Miners,3
2014,274980,Influent,3
2014,276810,Mordheim: City of the Damned,3
2014,278910,Interplanetary,3
2014,280740,Aperture Tag: The Paint Gun Testing Initiative,3
2014,282470,Don't Starve: Reign of Giants,3
2014,285900,Gang Beasts,3
2014,290770,The Fall,3
2014,293780,Crawl,3
2014,295550,Royal Quest,3
2014,297810,,3
2014,301480,,3
2014,304650,SUNLESS SEA,3
2014,311690,Enter the Gungeon,3
2014,327070,Gloria Victis,3
2014,330840,Game of Thrones - A Telltale Games Series,3
2014,349040,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,3
2014,357340,Cobalt,3
2014,364420,Roguelands,3
2014,379980,Panzermadels: Tank Dating Simulator,3
2014,384190,ABZU,3
2014,385370,,3
2014,394310,Punch Club,3
2014,396900,,3
2014,410670,Suits: A Business RPG,3
2014,412740,,3
2014,420110,,3
2014,429720,IMSCARED,3
2014,441600,PAYDAY 2: Wolf Pack,3
2014,443580,Antenna,3
2014,448370,IS Defense,3
2014,449140,Istrolid,3
2014,450390,,3
2014,464780,ChuSingura46+1 S,3
2014,467820,Zero G Arena,3
2014,468410,PAYDAY 2: Sydney Character Pack,3
2014,475150,,3
2014,485380,Welcome to the Game,3
2014,491130,Red Trigger,3
2014,60,Ricochet,2
2014,380,Half-Life 2: Episode One,2
2014,2270,Wolfenstein 3D,2
2014,2280,Ultimate Doom,2
2014,2420,The Ship: Single Player,2
2014,3480,Peggle Deluxe,2
2014,3620,Zuma's Revenge!,2
2014,3900,Sid Meier's Civilization® IV,2
2014,3910,Sid Meier's Civilization® III Complete,2
2014,4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,2
2014,6000,STAR WARS™ Republic Commando™,2
2014,6220,FlatOut,2
2014,6880,Just Cause,2
2014,6980,Thief: Deadly Shadows,2
2014,8500,EVE Online,2
2014,9200,RAGE,2
2014,9350,Supreme Commander,2
2014,9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",2
2014,9930,Test Drive Unlimited 2,2
2014,12220,Grand Theft Auto: Episodes from Liberty City,2
2014,12360,FlatOut: Ultimate Carnage,2
2014,13210,Unreal Tournament 3 Black,2
2014,13230,Unreal Tournament 2004: Editor's Choice Edition,2
2014,13600,Prince of Persia®: The Sands of Time,2
2014,15710,Oddworld: Abe's Exoddus®,2
2014,16720,Velvet Assassin,2
2014,16730,,2
2014,17020,,2
2014,17450,Dragon Age: Origins,2
2014,17510,Age of Chivalry,2
2014,18820,Zero Gear,2
2014,21000,LEGO Batman,2
2014,21090,F.E.A.R.,2
2014,21690,Resident Evil™ 5/ Biohazard 5®,2
2014,22600,Worms Reloaded,2
2014,23450,Grand Ages: Rome,2
2014,24670,Trainz™ Simulator 12,2
2014,24780,SimCity™ 4 Deluxe Edition,2
2014,24790,Command & Conquer 3: Tiberium Wars,2
2014,31220,,2
2014,31290,Back to the Future: The Game,2
2014,34870,Sniper: Ghost Warrior 2,2
2014,38400,Fallout: A Post Nuclear Role Playing Game,2
2014,39210,FINAL FANTASY XIV Online,2
2014,40700,Machinarium,2
2014,41000,Serious Sam HD: The First Encounter,2
2014,41010,,2
2014,41300,Altitude,2
2014,41700,S.T.A.L.K.E.R.: Call of Pripyat,2
2014,44320,,2
2014,45100,Secret of the Magic Crystals,2
2014,45700,Devil May Cry 4,2
2014,47920,Shift 2 Unleashed,2
2014,55110,Red Faction®: Armageddon™,2
2014,55140,MX vs. ATV Reflex,2
2014,57640,Broken Sword: Director's Cut,2
2014,91900,Post Apocalyptic Mayhem,2
2014,96000,The Tiny Bang Story,2
2014,97000,Solar 2,2
2014,98400,Hard Reset Extended Edition,2
2014,107200,Space Pirates and Zombies,2
2014,107900,,2
2014,115100,Costume Quest,2
2014,201210,Pox Nora,2
2014,201290,,2
2014,203750,Binary Domain,2
2014,203810,,2
2014,203830,The Dark Eye: Chains of Satinav,2
2014,204060,Superbrothers: Sword & Sworcery EP,2
2014,204340,Serious Sam 2,2
2014,205190,Rocksmith™,2
2014,205930,,2
2014,206480,Dungeons & Dragons Online®,2
2014,207080,Indie Game: The Movie,2
2014,207170,Legend of Grimrock,2
2014,207730,Arena Wars 2,2
2014,208140,Endless Space® - Collection,2
2014,208200,Doom 3: BFG Edition,2
2014,208520,Omerta - City of Gangsters,2
2014,209370,Analogue: A Hate Story,2
2014,210970,The Witness,2
2014,211440,Adventures of Shuggy,2
2014,214230,,2
2014,214510,LEGO The Lord of the Rings,2
2014,214700,Thirty Flights of Loving,2
2014,217140,Rise of the Triad,2
2014,218330,,2
2014,218410,Defender's Quest: Valley of the Forgotten (DX edition),2
2014,218640,Lucius,2
2014,218980,,2
2014,219190,Ultratron,2
2014,220050,,2
2014,220440,DmC: Devil May Cry,2
2014,222730,Reus,2
2014,223750,,2
2014,223830,Xenonauts,2
2014,224280,,2
2014,224500,Gnomoria,2
2014,224820,Super House of Dead Ninjas,2
2014,226620,Desktop Dungeons,2
2014,227080,Papo & Yo,2
2014,227100,Sniper Elite: Nazi Zombie Army,2
2014,228180,Action! - Gameplay Recording and Streaming,2
2014,228940,,2
2014,230190,War for the Overworld,2
2014,231740,Knights of Pen and Paper +1 Edition,2
2014,233610,,2
2014,233980,UnEpic,2
2014,237630,DuckTales: Remastered,2
2014,237870,Planet Explorers,2
2014,238210,System Shock 2,2
2014,238590,,2
2014,238750,Might & Magic X - Legacy,2
2014,239450,,2
2014,239840,Dead State: Reanimated,2
2014,240440,Quadrilateral Cowboy,2
2014,240760,Wasteland 2: Director's Cut,2
2014,242640,Styx: Master of Shadows,2
2014,243970,"Invisible, Inc.",2
2014,244450,Men of War: Assault Squad 2,2
2014,246090,Spacebase DF-9,2
2014,249680,Marlow Briggs and the Mask of Death,2
2014,249950,Forge Quest,2
2014,250460,Bridge Constructor,2
2014,250520,UnderRail,2
2014,251630,The Impossible Game,2
2014,252150,Grimm,2
2014,252250,Maia,2
2014,252350,Double Dragon: Neon,2
2014,252410,SteamWorld Dig,2
2014,252630,Eldritch,2
2014,253650,Sparkle 2 Evo,2
2014,253980,Enclave,2
2014,254200,FortressCraft Evolved!,2
2014,254700,resident evil 4 / biohazard 4,2
2014,255260,Pro Cycling Manager 2014,2
2014,256330,WRC 4 FIA World Rally Championship,2
2014,256410,,2
2014,259620,3079 -- Block Action RPG,2
2014,259720,Fading Hearts,2
2014,259740,Nightmares from the Deep: The Cursed Heart,2
2014,260160,The Last Tinker™: City of Colors,2
2014,262120,Toy Soldiers: Complete,2
2014,262150,,2
2014,262550,Gunman Clive,2
2014,263320,Saturday Morning RPG,2
2014,263360,3089 -- Futuristic Action RPG,2
2014,263680,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,2
2014,263740,FootLOL: Epic Fail League,2
2014,264120,Victory: The Age of Racing,2
2014,265300,Lords Of The Fallen™,2
2014,265750,Secret Ponchos,2
2014,266070,City of Steam: Arkadia,2
2014,266130,Breach & Clear,2
2014,266210,One Way Heroics,2
2014,266390,Farm for your Life,2
2014,267130,Star Swarm Stress Test,2
2014,267550,,2
2014,269030,The Yawhg,2
2014,269050,Year Walk,2
2014,269170,,2
2014,269310,Infectonator: Survivors,2
2014,269730,,2
2014,270370,Lambda Wars Beta,2
2014,270570,Reversion - The Escape (1st Chapter),2
2014,270850,,2
2014,272600,Detective Grimoire,2
2014,274250,OlliOlli,2
2014,274500,Brigador: Up-Armored Edition,2
2014,275530,Z,2
2014,278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝,2
2014,278620,TinyKeep,2
2014,281690,,2
2014,282800,100% Orange Juice,2
2014,283640,Salt and Sanctuary,2
2014,283940,Freddi Fish and The Case of the Missing Kelp Seeds,2
2014,284160,BeamNG.drive,2
2014,285580,ACE - Arena: Cyber Evolution,2
2014,286160,,2
2014,286690,Metro 2033 Redux,2
2014,287980,Mini Metro,2
2014,288160,The Room,2
2014,292240,"Spy Fox 2 ""Some Assembly Required""",2
2014,293240,Cosmochoria,2
2014,293500,Amazing World™,2
2014,293560,,2
2014,293900,Pivvot,2
2014,296240,The Promised Land,2
2014,297110,Cosmic DJ,2
2014,298160,Eldevin,2
2014,299660,6180 the moon,2
2014,299860,,2
2014,300040,Divine Souls F2P MMO,2
2014,302270,Dungeon Defenders Eternity,2
2014,302830,BLOCKADE 3D,2
2014,305070,FIST OF AWESOME,2
2014,306020,Bloons TD 5,2
2014,306130,The Elder Scrolls® Online: Tamriel Unlimited™,2
2014,306460,Unturned - Permanent Gold Upgrade,2
2014,310380,Fractured Space,2
2014,310950,Street Fighter V,2
2014,312150,Wild Warfare,2
2014,312210,The Fifth Day,2
2014,315640,,2
2014,317110,,2
2014,317410,Color Symphony,2
2014,318530,Wings of Vi,2
2014,318600,The Flame in the Flood,2
2014,320040,Moon Hunters,2
2014,321360,Primal Carnage: Extinction,2
2014,321830,Cavern Kings,2
2014,322170,Geometry Dash,2
2014,322770,,2
2014,324310,Bus Simulator 16,2
2014,325100,,2
2014,329110,Gems of War - Puzzle RPG,2
2014,329860,,2
2014,332070,School of Dragons,2
2014,337950,The SKIES,2
2014,347160,,2
2014,353380,Steam Link,2
2014,354290,LoveBeat,2
2014,356500,STAR WARS™ Galactic Battlegrounds Saga,2
2014,359410,Motivational Growth,2
2014,359870,FINAL FANTASY X/X-2 HD Remaster,2
2014,360950,,2
2014,362680,Fran Bow,2
2014,366440,Savage Resurrection,2
2014,368740,Obliteracers,2
2014,372540,The Lost Mythologies,2
2014,376300,GUILTY GEAR Xrd -SIGN-,2
2014,378648,,2
2014,384630,Aviary Attorney,2
2014,385760,NBA 2K17,2
2014,386940,Ultimate Chicken Horse,2
2014,387340,Hyperdimension Neptunia U: Action Unleashed,2
2014,388880,Oxenfree,2
2014,389220,Maximum Override,2
2014,391040,F1 2016,2
2014,393530,Insanity Clicker,2
2014,393980,Pretty Girls Mahjong Solitaire,2
2014,394970,,2
2014,395180,Arma 3 Apex,2
2014,396260,World's Fastest Pizza,2
2014,400800,MXGP2 - The Official Motocross Videogame,2
2014,400910,Rabi-Ribi,2
2014,407250,,2
2014,407840,Guardians of Orion,2
2014,413420,Danganronpa 2: Goodbye Despair,2
2014,414190,Junk Jack,2
2014,422420,Godus Wars,2
2014,426000,HunieCam Studio,2
2014,427190,DEAD RISING®,2
2014,429300,Sepia Tears,2
2014,429570,The Walking Dead: Michonne - A Telltale Miniseries,2
2014,433080,XCOM 2: Anarchy's Children,2
2014,434730,Half Dead,2
2014,435030,Lost Lands: Mahjong,2
2014,436320,,2
2014,438640,LEGO® STAR WARS™: The Force Awakens,2
2014,443810,This Is the Police,2
2014,446750,,2
2014,447820,,2
2014,449470,Atulos Online,2
2014,449540,There's Poop In My Soup,2
2014,450540,,2
2014,450660,PAYDAY 2: Biker Character Pack,2
2014,452780,,2
2014,460120,Megadimension Neptunia VII,2
2014,461680,FPV Air Tracks,2
2014,462930,AdVenture Communist,2
2014,473850,The Center - ARK Expansion Map,2
2014,474750,Reigns,2
2014,476460,Picross Touch,2
2014,487280,,2
2014,496300,Kingdom: New Lands,2
2014,499440,klocki,2
2014,509060,,2
2014,512540,ARK: Scorched Earth - Expansion Pack,2
2014,30,Day of Defeat,1
2014,40,Deathmatch Classic,1
2014,50,Half-Life: Opposing Force,1
2014,320,Half-Life 2: Deathmatch,1
2014,1280,Darkest Hour: Europe '44-'45,1
2014,1510,Uplink,1
2014,1930,Two Worlds Epic Edition,1
2014,2290,Final DOOM,1
2014,2320,QUAKE II,1
2014,2450,Bloody Good Time,1
2014,2500,Shadowgrounds,1
2014,2610,GUN™,1
2014,2630,Call of Duty® 2,1
2014,2700,RollerCoaster Tycoon® 3: Platinum,1
2014,3050,Xpand Rally Xtreme,1
2014,3260,Safecracker: The Ultimate Puzzle Adventure,1
2014,3390,Feeding Frenzy 2 Deluxe,1
2014,3483,Peggle Extreme,1
2014,3590,Plants vs. Zombies GOTY Edition,1
2014,3720,Evil Genius,1
2014,3800,Advent Rising,1
2014,3920,Sid Meier's Pirates!,1
2014,4540,,1
2014,4550,,1
2014,4720,Condemned: Criminal Origins,1
2014,4780,Medieval II: Total War™ Kingdoms,1
2014,6210,Vegas: Make It Big™,1
2014,6550,Devil May Cry® 3 Special Edition,1
2014,6830,Commandos 2: Men of Courage,1
2014,6860,Hitman: Blood Money,1
2014,7020,Rogue Trooper,1
2014,7200,Trackmania United Forever Star Edition,1
2014,7520,Two Worlds II HD,1
2014,7860,NecroVision,1
2014,8170,Battlestations Pacific,1
2014,8230,Sam & Max 104: Abe Lincoln Must Die!,1
2014,8310,Bone: Out From Boneville,1
2014,8880,Freedom Force,1
2014,9460,Frontlines™: Fuel of War™,1
2014,9880,Champions Online,1
2014,10130,TimeShift™,1
2014,10220,Postal III,1
2014,11140,Sherlock Holmes: The Awakened - Remastered Edition,1
2014,11240,Space Trader: Merchant Marine,1
2014,11330,Obulis,1
2014,11340,Larva Mortus,1
2014,11590,Hospital Tycoon,1
2014,12140,Max Payne,1
2014,12160,Midnight Club 2,1
2014,12340,Jack Keane,1
2014,12590,Sprint Cars Road to Knoxville,1
2014,12750,,1
2014,12830,Operation Flashpoint: Dragon Rising,1
2014,13140,,1
2014,13500,Prince of Persia: Warrior Within™,1
2014,13520,Far Cry®,1
2014,13570,Tom Clancy's Splinter Cell Chaos Theory®,1
2014,15100,Assassin's Creed™: Director's Cut Edition,1
2014,15120,Tom Clancy's Rainbow Six® Vegas 2,1
2014,15130,Beyond Good and Evil™,1
2014,15200,Silent Hunter®: Wolves of the Pacific,1
2014,15300,Tom Clancy's Ghost Recon®,1
2014,15390,Brothers in Arms: Hell's Highway™,1
2014,15750,Oddworld: Stranger's Wrath HD,1
2014,16120,Plant Tycoon,1
2014,16870,Sid Meier's Civilization V: Gods and Kings,1
2014,17100,Children of the Nile: Enhanced Edition,1
2014,17580,Dystopia,1
2014,17740,Empires Mod,1
2014,18110,,1
2014,18500,Defense Grid: The Awakening,1
2014,19900,Far Cry® 2: Fortune's Edition,1
2014,20500,Red Faction Guerrilla Steam Edition,1
2014,20530,Red Faction,1
2014,20840,,1
2014,21660,Street Fighter® IV,1
2014,21970,,1
2014,22100,Mount & Blade,1
2014,22110,,1
2014,22120,Penumbra: Black Plague Gold Edition,1
2014,22180,Penumbra Overture,1
2014,22230,Rock of Ages,1
2014,22350,BRINK,1
2014,23530,Earth Defense Force: Insect Armageddon,1
2014,24810,Command & Conquer 3: Kane's Wrath,1
2014,24860,,1
2014,26800,Braid,1
2014,29180,Osmos,1
2014,31270,,1
2014,31860,Nancy Drew®: Legend of the Crystal Skull,1
2014,32330,LEGO® Indiana Jones™: The Original Adventures,1
2014,32380,STAR WARS™ Jedi Knight: Dark Forces II,1
2014,32400,STAR WARS™ - Dark Forces,1
2014,32430,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,1
2014,32440,LEGO® Star Wars™ - The Complete Saga,1
2014,33210,Dawn of Discovery™,1
2014,33220,,1
2014,34010,Alpha Protocol™,1
2014,34830,Sniper: Ghost Warrior,1
2014,34880,,1
2014,34910,Bad Rats: the Rats' Revenge Demo,1
2014,35700,Trine Enchanted Edition,1
2014,37600,Windosill,1
2014,38410,Fallout 2: A Post Nuclear Role Playing Game,1
2014,38440,Sacrifice,1
2014,38600,Faerie Solitaire,1
2014,38830,,1
2014,38900,,1
2014,39670,Chaser,1
2014,40390,Risen 2: Dark Waters,1
2014,41050,Serious Sam Classic: The First Encounter,1
2014,41100,Hammerfight,1
2014,41740,Cargo! The Quest for Gravity,1
2014,42650,,1
2014,42890,Sword of the Stars: Complete Collection,1
2014,45000,Sol Survivor,1
2014,45740,Dead Rising® 2,1
2014,45750,Lost Planet® 2,1
2014,46280,Star Wolves 2,1
2014,46440,Future Wars,1
2014,47780,Dead Space™ 2,1
2014,47800,RISK™: Factions,1
2014,48705,Mount & Blade: Warband - Napoleonic Wars,1
2014,48800,Ship Simulator Extremes,1
2014,49470,Magic: The Gathering - Duels of the Planeswalkers 2012,1
2014,49540,,1
2014,50620,Darksiders™,1
2014,50650,,1
2014,57600,Tropico 3: Absolute Power,1
2014,57680,,1
2014,58610,Wargame: European Escalation,1
2014,60800,Numen: Contest of Heroes,1
2014,61600,Zen Bound 2,1
2014,61730,Critter Crunch,1
2014,62100,Chime,1
2014,65730,Take On Helicopters,1
2014,65740,Carrier Command: Gaea Mission,1
2014,70100,Hacker Evolution,1
2014,70620,Worms Crazy Golf,1
2014,71000,Evochron Mercenary,1
2014,71250,Sonic Adventure DX,1
2014,71390,,1
2014,72730,Fallout New Vegas: Dead Money,1
2014,73220,Supreme Ruler: Cold War,1
2014,78000,Bejeweled® 3,1
2014,94000,Dinner Date,1
2014,94590,Puzzle Agent 2,1
2014,95400,ibb & obb,1
2014,95700,The Cat and the Coup,1
2014,98421,Hard Reset: Exile DLC,1
2014,99300,Renegade Ops,1
2014,99700,NightSky,1
2014,99810,,1
2014,102600,Orcs Must Die!,1
2014,105420,Ms. Splosion Man,1
2014,107310,Cthulhu Saves the World,1
2014,107600,,1
2014,107800,Rochard,1
2014,110800,L.A. Noire,1
2014,111600,Serious Sam Double D XXL,1
2014,111800,Blocks That Matter,1
2014,113204,Binding of Isaac: Wrath of the Lamb,1
2014,115110,Stacking,1
2014,200010,Quantum Conundrum,1
2014,200150,Battle Chess: Game of Kings™,1
2014,200230,Off-Road Drive,1
2014,201420,Toki Tori 2+,1
2014,201570,Really Big Sky,1
2014,201700,,1
2014,201870,,1
2014,202200,Galactic Civilizations® II: Ultimate Edition,1
2014,202310,Ridge Racer™ Unbounded,1
2014,203210,Titan Attacks!,1
2014,203250,,1
2014,203650,Sonic the Hedgehog 4 - Episode II,1
2014,203730,,1
2014,204080,The Showdown Effect,1
2014,205230,Hell Yeah! Wrath of the Dead Rabbit,1
2014,205650,The Testament of Sherlock Holmes,1
2014,205710,Everquest ®,1
2014,205870,Auditorium,1
2014,205890,Chronicle: RuneScape Legends,1
2014,206521,Spiral Knights: Operation Crimson Hammer,1
2014,207250,Cubemen,1
2014,207650,A Virus Named TOM,1
2014,207690,Botanicula,1
2014,207750,Symphony,1
2014,207815,PAYDAY™ The Heist: Wolfpack DLC,1
2014,208352,Train Simulator: Southern Pacific GS-4 Loco Add-On,1
2014,208730,Game of Thrones,1
2014,209100,Resident Evil: Operation Raccoon City,1
2014,209120,Street Fighter X Tekken,1
2014,209270,Hero Academy,1
2014,209540,Strike Suit Zero,1
2014,209630,Magrunner: Dark Pulse,1
2014,210870,Cloudberry Kingdom™,1
2014,210898,Crusader Kings II: Mediterranean Portraits,1
2014,210990,,1
2014,211050,,1
2014,211720,,1
2014,211740,Thief™ II: The Metal Age,1
2014,212200,Mabinogi,1
2014,212390,Continent of the Ninth Seal,1
2014,213120,,1
2014,213450,,1
2014,214130,Aerofly FS 1 Flight Simulator,1
2014,214610,Cherry Tree High Comedy Club,1
2014,214630,Call of Duty: Black Ops - Mac Edition,1
2014,214970,Intrusion 2,1
2014,215630,Demonicon,1
2014,215670,Home,1
2014,215690,Zeno Clash 2,1
2014,216173,AirMech® Soundtrack,1
2014,216260,Don Bradman Cricket 14,1
2014,217100,Dementium II HD,1
2014,217690,Anna - Extended Edition,1
2014,217920,Alien Rage - Unlimited,1
2014,218090,Unity of Command: Stalingrad Campaign,1
2014,218130,Dungeonland,1
2014,218170,,1
2014,218450,,1
2014,219092,Call of Duty®: Black Ops II - Nuketown Zombies Map,1
2014,219103,Call of Duty®: Black Ops II - Apocalypse,1
2014,219600,,1
2014,219700,Dogs of War Online,1
2014,219870,,1
2014,219990,Grim Dawn,1
2014,220090,The Journey Down: Chapter One,1
2014,220740,Chaos on Deponia,1
2014,220760,,1
2014,220820,Zombie Driver HD,1
2014,221020,Towns,1
2014,221180,Eufloria HD,1
2014,221810,The Cave,1
2014,222140,Puddle,1
2014,222480,Resident Evil Revelations / Biohazard Revelations,1
2014,222520,Champions of Regnum,1
2014,222710,,1
2014,222940,THE KING OF FIGHTERS XIII STEAM EDITION,1
2014,222980,Dead Pixels,1
2014,223100,Homefront®: The Revolution,1
2014,223390,,1
2014,223430,Miner Wars 2081,1
2014,223770,DCS: P-51D Mustang,1
2014,224900,Iron Sky: Invasion,1
2014,225160,Shadow Warrior Classic Redux,1
2014,225280,Full Mojo Rampage,1
2014,225300,Tomb Raider II,1
2014,225340,XCOM: Enemy Within,1
2014,226560,Escape Dead Island,1
2014,226580,F1 2014,1
2014,226720,LOST PLANET® 3,1
2014,226740,Monster Loves You!,1
2014,226840,,1
2014,226980,,1
2014,227180,Kingdom Wars,1
2014,227200,Waking Mars,1
2014,227580,"10,000,000",1
2014,227600,Castle of Illusion,1
2014,227780,Serious Sam Classics: Revolution,1
2014,228560,,1
2014,228740,,1
2014,229580,Dream,1
2014,230070,The Age of Decadence,1
2014,230270,N++ (NPLUSPLUS),1
2014,230840,Daylight,1
2014,231040,Beatbuddy: Tale of the Guardians,1
2014,231310,MirrorMoon EP,1
2014,232010,Euro Truck Simulator,1
2014,232050,Eador. Masters of the Broken World,1
2014,232450,SolForge,1
2014,232750,Mars: War Logs,1
2014,232950,Bridge Project,1
2014,233190,Final Exam,1
2014,233350,Sudeki,1
2014,233550,Another World – 20th Anniversary Edition,1
2014,233700,,1
2014,233840,Worms Clan Wars,1
2014,234160,Strike Suit Infinity,1
2014,234490,Rush Bros.,1
2014,235250,Super Sanctum TD,1
2014,235580,Sid Meier's Civilization V: Brave New World,1
2014,235780,MINERVA,1
2014,236730,Anomaly 2,1
2014,237370,PlayClaw 5 - Game Recording and Streaming,1
2014,238070,,1
2014,238890,Skyward Collapse,1
2014,239120,FINAL FANTASY III,1
2014,239250,Castlevania: Lords of Shadow 2,1
2014,239720,PAC-MAN™ and the Ghostly Adventures,1
2014,240320,,1
2014,241240,Contraption Maker,1
2014,241320,Ittle Dew,1
2014,241410,CastleStorm,1
2014,241640,,1
2014,241910,Goodbye Deponia,1
2014,242940,Anachronox,1
2014,243200,Memoria,1
2014,243280,Poöf,1
2014,243450,Urban Trial Freestyle,1
2014,243780,PixelJunk™ Monsters Ultimate,1
2014,243800,Gas Guzzlers Extreme,1
2014,243930,,1
2014,244810,Foul Play,1
2014,244890,Velocity®Ultra,1
2014,245760,,1
2014,245910,Borderlands 2: Headhunter 2: Wattle Gobbler,1
2014,246070,Hack 'n' Slash,1
2014,246840,FATE,1
2014,247120,Portal 2 Sixense Perceptual Pack,1
2014,247140,Soundodger+,1
2014,247430,Hitman: Contracts,1
2014,248170,Clickteam Fusion 2.5,1
2014,248350,Omegalodon,1
2014,248530,Depth Hunter 2: Deep Dive,1
2014,248550,Megabyte Punch,1
2014,248630,Kingdoms Rise,1
2014,248970,Vector,1
2014,249330,Unholy Heights,1
2014,249570,The Castle Doctrine,1
2014,249870,Scribblenauts Unmasked: A DC Comics Adventure,1
2014,250050,Life Goes On: Done to Death,1
2014,250580,Paranautical Activity: Deluxe Atonement Edition,1
2014,251170,Damned,1
2014,251290,The Legend of Heroes: Trails in the Sky SC,1
2014,251430,The Inner World,1
2014,251670,,1
2014,252030,Valdis Story: Abyssal City,1
2014,252530,OMSI 2: Steam Edition,1
2014,252670,Nihilumbra,1
2014,253110,The Cat Lady,1
2014,253350,Tiny Barbarian DX,1
2014,253510,WARMACHINE: Tactics,1
2014,253690,Tiny Brains,1
2014,254130,,1
2014,254260,PAYDAY 2: The Official Soundtrack,1
2014,254460,Obscure,1
2014,254480,Obscure II (Obscure: The Aftermath),1
2014,255220,GRID Autosport,1
2014,255300,Journey of a Roach,1
2014,255390,Max: The Curse of Brotherhood,1
2014,256010,Jagged Alliance Flashback,1
2014,256070,Truck Racer,1
2014,257120,Not The Robots,1
2014,257170,Rebuild 3: Gangs of Deadsville,1
2014,257370,South Park™: The Stick of Truth™ - Ultimate Fellowship Pack,1
2014,257510,The Talos Principle,1
2014,257970,Loren The Amazon Princess,1
2014,258010,Ring Runner: Flight of the Sages,1
2014,258050,Survivor Squad,1
2014,258590,Adventure Time: Finn and Jake's Epic Quest,1
2014,258760,Scania Truck Driving Simulator,1
2014,258880,Professional Farmer 2014,1
2014,259381,PAYDAY 2: Gage Mod Courier,1
2014,259390,Ballpoint Universe - Infinite,1
2014,259530,Savant - Ascent,1
2014,259550,Hero of the Kingdom,1
2014,259600,Finding Teddy,1
2014,259780,Nimble Quest,1
2014,259800,Total War: ROME II - Blood & Gore,1
2014,260410,Get Off My Lawn!,1
2014,261110,Killer is Dead - Nightmare Edition,1
2014,261530,Lifeless Planet Premier Edition,1
2014,261880,Corporate Lifestyle Simulator,1
2014,261920,Catzilla 4K - Advanced,1
2014,262260,Jets'n'Guns Gold,1
2014,262280,Dungeons 2,1
2014,262830,Crimsonland,1
2014,262850,The Journey Down: Chapter Two,1
2014,263100,9.03m,1
2014,263180,Squirt's Adventure,1
2014,263200,Signs of Life,1
2014,263340,Continue?9876543210,1
2014,263380,Driftmoon,1
